E_CM [keV], S [keV.barn]
508.8223035242903, 184.50423748436992
758.4587597832631, 246.76330292224333
1017.4732552215999, 286.67068031306445
1266.3733617376004, 312.9958782938916
1517.8993192238222, 347.4626036215441
1766.799425739823, 373.7878016023712
