E_CM [keV], S [keV.barn]
704.52363996656, 247.5379550216221
971.6072700250795, 289.4804471003499
1239.0624516208939, 320.28258558586447
1500.4334767935106, 358.5080141602418
1762.021240362882, 390.23490313857826
3053.6272718828386, 513.5807247319152
4054.7109638666143, 597.7546934183774
5143.960739387561, 663.4155907153399
6064.603523547081, 709.4761123324147
6891.0579930024505, 779.6162698289831
