E_CM [keV], S [MeV.barn]
2.334426751697623, 0.08185693812020393
3.247049072915448, 0.09856139905302688
3.8770560285039153, 0.08344339023638048
4.664783821990104, 0.05738983727300764
5.059896656234842, 0.058566297189920735
5.377817983394152, 0.07228198755510405
6.053361715468414, 0.07798106053734377
