E_CM [keV], S [keV.barn]
704.7403783633151, 241.0394154255813
971.8859336780504, 281.1251819054403
1239.40304053008, 310.070594792086
1500.7431030745893, 349.2243861658977
1762.423754528283, 378.1661867459312
3054.091711304456, 499.65528274039906
4055.268291172556, 581.0441630285579
5144.579991949719, 644.8483347266515
6071.059231507573, 690.9124686503391
6891.8630213332535, 755.4788370436883
