E_CM [keV], S [keV.barn]
26.80067809691826, 67.75401069518718
38.001681459837926, 65.34759358288771
64.65971111968686, 61.33689839572193
79.01689729312531, 73.68983957219253
90.99523126964004, 72.24598930481284
152.88260102541474, 79.62566844919787
213.24700920668175, 92.45989304812835
