-0.30541646755729346, 56.51998365571738
2.9319980885499977, 57.095357808204
7.070702873407983, 57.75647018899808
11.569674430200903, 58.46107498285927
16.24940267187467, 59.1644331788937
21.647171261764754, 60.04674741850365
23.807525295547556, 60.353687505626986
27.947476678232306, 60.96881427770042
31.36564791922045, 61.54294183236027
35.685109388959276, 62.202807615327586
38.204483596850245, 62.59922572423868
41.4431447507843, 63.12861426800465
45.042072676653284, 63.70149522483773
47.19993351478256, 64.10040652940235
50.43734807088985, 64.67578068188897
53.583137686729934, 65.29776374200961
56.37115372628865, 65.78428317162185
59.78683177162325, 66.45038194372299
62.304959381687446, 66.89278566135472
63.3832665018387, 67.11523411799736
64.28206353493589, 67.2929435637461
