-0.40888408717874114, 60.33678917953086
2.836010055889135, 60.63624967969361
5.179613970206306, 60.849971951548895
7.884731254285176, 61.06120102775064
10.591095136190804, 61.22644449523175
13.475722507323757, 61.482412582327385
15.909704764081356, 61.695511555269285
18.794332135214304, 61.951479642364916
21.137936049531476, 62.1652019142202
23.75267499116992, 62.377054289335334
26.366167334981597, 62.63489227317112
28.888034738526095, 62.93933916464092
31.50152708233776, 63.1971771484767
34.20539776858987, 63.4543918333991
36.90802185701521, 63.75759212704214
39.970912717375484, 64.10428483375229
42.58440506118714, 64.36212281758807
45.195404209345305, 64.71193201886514
47.35949803660838, 64.88091527982654
50.239139016434294, 65.32082580180476
50.239139016434294, 65.32082580180476
52.40073964804387, 65.58178028020744
55.46238391057735, 65.97445859563824
56.90345099831706, 66.14842824790671
62.66896594710267, 66.7983212482599
64.28954312189647, 67.01702991142224
