E_CM [keV], S [MeV.barn]
2.41202292329226, 0.054824935332552144
3.404621886788034, 0.06745168534434284
4.017869040348916, 0.060365838173566354
6.270019786848282, 0.060714298671097566
4.802325557750915, 0.05367851662125736
5.247481917357107, 0.055534916793945746
5.587883271693824, 0.0559276377607105
