E_CM [keV], S [keV.barn]
9.545753579148524, 59.269133172519645
14.631120578929234, 59.40321418501926
19.60245606340654, 61.03709156981297
24.472917515115444, 63.42078882240531
29.3466683374581, 65.61699194887377
34.242348297359115, 66.56323423451646
39.331004667773556, 66.5098211208922
44.36593465117009, 69.51881206729112
49.33836659252532, 71.09019141004354
54.37658594655555, 73.91168823031859
57.88963378340277, 73.66796153002726
